,id,Text,.net,android,asp.net,c,c#,c++,css,html,ios,iphone,java,javascript,jquery,mysql,objective-c,php,python,ruby,ruby-on-rails,sql
1246,4557,what is the constant value of the underline font in java what is the constant value of the underline font in java fontbold bold fontfontitalic italic fontwhat is the underline font constant i try all the available constants but it did not work,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1248,4565,how do i create a java string from the contents of a file i have been using the idiom below for some time now and it seems to be the most widespread at least on the sites i have visitedis there a betterdifferent way to read a file into a string in javaprivate string readfilestring file throws ioexception bufferedreader reader new bufferedreadernew filereader file string line null stringbuilder stringbuilder new stringbuilder string ls systemgetpropertylineseparator try whileline readerreadline null stringbuilderappendline stringbuilderappendls return stringbuildertostring finally readerclose,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1249,4570,vertically align text within input field of fixedheight without thisplay table or padding the lineheight property usually takes care of vertical alignment but not with inputs is there a way to automatically center text without playing around with padding,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,4581,dynamic logical expression parsingevaluation in php i have a need to evaluate userdefined logical expressions of arbitrary complexity on some php pages assuming that form fields are the primary variables it would need tosubstitutevaribles for formfields valueshandle comparison operatorsminimally and bysymbol name eg eq lt le ge gtrespectivelyhandle boolean operators not and or andpossibly xor by name symbol eg and respectivelyhandle literal values for stringsand numbersbe plaintext not xml eg firstname or lastname andbe reasonably performantnow in years gone by i have written recursive descent parsers that could build an expression tree and do this kind of thing but thats not a task i am relishing in php so i am hoping there are things out there that will at least get me some of the way theresuggestions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1252,4600,how do you do a sql style in statement in linq to entities entity framework if contains is not supported i am using linq to entities not linq to sql and i am having trouble creating an in style query here is my query at the momentvar items dbinventoryitem includekind includepropertyvalues includepropertyvalueskindproperty whereitm valueidscontainsitmidtolistinventoryitemwhen i do this however the following exception is thrownlinq to entities does not recognize the method boolean containsint64 method and this method cannot be translated into a store expressiondoes anyone have a workaround or another solution for this,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,4603,idictionary versus dictionary what is the value of using idictionary here,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,4605,c the definitive truth about rand random and arc4random there is a lot of conflicting information about this topic so let us try to agree on a definitive answerwhich one of these random number generator in c create better randomness rand random or arc4randomnote just to make the question clear this is not a question about true randomness it is only a clash between those 3as pointed out this question does not make much sense as this is not about c but about a specific implementation in my case cocoa more specifically the iphone sdk but my guess is they are the same as far as these functions go still there is some useful information here i concluded by implementing arc4random mostly because of its ease of use no seeding needed which is an important factor that no one pointed outi am closing the question and adding the cocoa tag for cocoa developers looking for information on rngs many thanks for those who contributed and sorry for the confusion,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,4615,can you enable authorize for controller but thisable it for a single action i would like to use authorize for every action in my admin controller except the login action authorize roles administratorpublic class admincontroller controller what can i place here to thisable authorize public actionresult login return view,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,4621,rationale behind return 0 as default value in cc is there a reason why zero is used as a default function return value i noticed that several functions from the stdlib and almost everywhere else when not returning a proper number eg pow strcpy or an error negative numbers simply return zeroi just became curious after seeing several tests performed with negated logic very confusingwhy not return 1 or 0xff or any positive number for that matter,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,4623,list selectors for objectivec object i have an object and i want to list all the selectors to which it responds it feels like this should be perfectly possible but i am having trouble finding the apis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1258,4624,problem using nsurlrequest to post data to server i create an nsurlrequest to post my data in the iphone application to a server to proceed the php script my php script is look like thisphp name postname email postemail link mysql connectlocalhost fasfdasnfdsafafs or die unable to connect to database mysql select dbmuradsbi mydatabase or die unable to select database sqlstatement insert into dbname nameemail values nameemail newquery mysql querysqlstatement link echo thanks for your registerand my nsurlrequst is created like belownsstring myrequeststring namehello20worldemailohai2unsdata myrequestdata nsdata datawithbytes myrequeststring utf8string length myrequeststring lengthnsmutableurlrequest request nsmutableurlrequest alloc initwithurl nsurl urlwithstring request sethttpmethod postrequest sethttpbody myrequestdatansdata returndata nsurlconnection sendsynchronousrequest request returningresponse nil error nilhowever this site is unable to get the data from this application and save it to the database but i know it was connected succussfully because my application is able to get the response data from the server i do not know whether my variable name is declared in the wrong way or others issues how can i fix it,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1259,4627,how to get username without domain in an aspx page i get the windows username with the function requestlogonuseridentityname this function returns a string in the format domainuseris there some function to only get the username without resorting to the indexof and substring like thispublic static string stripdomainstring username int pos usernameindexof return pos 1 usernamesubstringpos 1 username,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,4630,why is itemstatechanged on jcombobox is called twice when changed i am using a jcombobox with an itemlistener on it when the value is changed the itemstatechanged event is called twice the first call the itemevent is showing the original item selected on the second time it is showing the item that has been just selected by the user heres some tester codepublic tester jcombobox box new jcombobox boxadditemone boxadditemtwo boxadditemthree boxadditemfour boxadditemlistenernew itemlistener public void itemstatechangeditemevent e systemoutprintlnegetitem jframe frame new jframe framegetcontentpaneaddbox framepack framesetvisibletrueso when i changed the combo box once from one to three the console showsonethreeis there a way i can tell using the itemevent maybe that it is the second item ie the user selected item and if someone can explain why it gets called twice that would be nice toothanks,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1261,4633,comparing infinities in java what does the following expression return in javamathmaxfloatpositive infinity doublepositive infinityi saw this question in a website and the answer is doublepositive infinity i am not sure about this answer as how can we compare 2 infinities can someone clarify this thanks,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1265,4651,using unicode in c source code what is the standard encoding of c source code does the c standard even say something about this can i write c source in unicodefor example can i use nonascii characters such as chinese characters in comments if so is full unicode allowed or just a subset of unicode eg that 16bit first page or whatever it is calledfurthermore can i use unicode for strings for examplewstring strlstrange chars aa a a aa,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,4654,when should static cast dynamic cast const cast and reinterpret cast be used what are the proper uses ofstatic castdynamic castconst castreinterpret castcstyle cast typevaluefunctionstyle cast typevaluehow does one decide which to use in which specific cases,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,4659,is there a real performance difference between int and varchar primary keys is there a measurable performance difference between using int vs varchar as a primary key in mysql i would like to use varchar as the primary key for reference lists think us states country codes and a coworker would not budge on the int auto increment as a primary key for all tables my argument as detailed here is that the performance difference between int and varchar is negligible since every int foreign key reference will require a join to make sense of the reference a varchar key will directly present the informationso does anyone have experience with this particular usecase and the performance concerns associated with it,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1268,4660,how do you organize c code in to files in c the questions of what types to create what members they should have and what namespaces should hold them are questions of oo design they are not the questions i am interested in hereinstead i want to ask how you store these in thisk artifacts here are some example rulesput all of an assemblys types in a single source file one friend who did this said files are an archiac code organization tool today i use classview and collapse to definitions to browse my codeput all your code in one assembly makes deployment versioning simplerdirectory structure reflects namespace structure each namespace gets its own assemblyeach type goes in its own assembly listed as an extreme exampleeach type gets its own source file each member gets its own file each type gets its own directory listed as an extreme example,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,4661,is it possible to serialize a linq object i would like to serialize some linq generated objects and store them in a table as a binary field never you mind why i would like to be able to write some code that looks something like thisserialtestdatacontext db new serialtestdatacontextrelation table row dbrelation tablesfirstmemorystream memstream new memorystreambinaryformatter bin new binaryformatterbinserializememstream rowconsolewritelineserilized successfullytesttable tt new testtablettdata new systemdatalinqbinarymemstreamtoarraydbtesttablesinsertonsubmitdbsubmitchangesconsolewritelineinserted successfullycurrently that fails even though i have marked the generated classes as serializable because one of the linq inherited classes is not is it even possible to do this,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,4666,atomically changing a systemthreadingtimer let us say i have an existing systemthreadingtimer instance and i would like to call change on it to push it is firing time backvar timer new timerdelaycallback null 10 timeoutinfinite sometime later but before delaycallback has executedtimerchange20 timeoutinfinitei am using this timer to perform an idle callback after a period of no activity idle and no activity are applicationdefined conditions in this casethe specifics are not terribly important every time i perform an action i want to reset the timer so that it is always set to fire 10 seconds after thathowever there is an inherent race condition because when i call change i cannot tell if the timer has already fired based on its old settings i can of course tell if my callback has happened but i cannot tell if the clrs internal timer thread has queued my callback to the threadpool and its execution is imminentnow i know i can call thispose on the timer instance and recreate it each time i need to push it back but this seems less efficient than just changing the existing timer of course it may not bei will run some microbenchmarks in a bit and let you all knowalternatively i can always keep track of the expected firing time via datetimenowaddseconds10 and if the original timer fires ignore it by checking datetimenow in the callback i have a nagging concern that this may not be 100 reliable on account of the timer using timespan and my check using datetimethis may not be an issue but i am not completely comfortable with it for some reasonmy questions areis there a good way for me to call timerchange and be able to know whether i managed to change it before the callback was queued to the threadpool i do not think so but it does not hurt to askhas anyone else implemented what i term a pushback timer like this if so i would love to hear how you tackled the problemthis question is somewhat hypothetical in nature since i already have a couple of working solutions based on thispose and based on datetimenowi am mainly interested in hearing performancerelated suggestions as i will be pushing back the timer very frequentlythanks,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,4667,simple linq to sql has no supported translation to sql i have this in my blogrepositorypublic iqueryablesubnusmvcdatamodelpost getposts var query from p in dbposts let categories getcategoriesbypostidppostid let comments getcommentsbypostidppostid select new subnusmvcdatamodelpost categories new lazylistcategorycategories comments new lazylistcommentcomments postid ppostid slug pslug title ptitle createdby pcreatedby createdon pcreatedon body pbody return query and public iqueryablesubnusmvcdatamodelcomment getcommentsbypostidint postid var query from c in dbcomments where cpostid postid select new subnusmvcdatamodelcomment body cbody email cemail date ccreatedon website cwebsite name cname return query private iqueryablesubnusmvcdatamodelcategory getcategoriesbypostidint postid var query from c in dbcategories join pcm in dbpost category maps on ccategoryid equals pcmcategoryid where pcmpostid postid select new subnusmvcdatamodelcategory categoryid ccategoryid name cname return query and when i aplly this filter namespace subnusmvcdata public static class blogfilters public static iqueryablepost wherepublicisthis iqueryablepost qrybool state return from p in qry where pispublic state select p all this is in the same namespace if that help namespace subnusmvcdatawhen i try to do this public class blogservice iblogservice public ilistpost getpublicposts return repositorygetpostswherepublicistruetolist that is in the namespace subnusmvcserviceit throws the error method systemlinqiqueryable1subnusmvcdatamodelcomment getcommentsbypostidint32 has no supported translation to sql,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,4671,vbnet extension methods when i apply the tag above my methods i get the error type systemruntimecompilerservicesextension is not definedhere is my samplesystemruntimecompilerservicesextension public sub testend subwhere am i going wrongedit straight from the msdn article here the same errorimports systemruntimecompilerservicesmodule stringextensions public sub printbyval astring as string consolewritelineastring end subend modulei am using visual studio 2008 and 35 framework in my projectsolution the project was on 20 framework changed to 35 and it works,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,4675,build tar file from directory in php without execpassthru so i have a client whos current host does not allow me to use tar via execpassthruect and i need to backup the site periodicly and programmaticly so is there a solutionthis is a linux server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1274,4677,parallelization what causes java threads to block other than synchronization io short version is in the titlelong versioni am working on a program for scientific optimization using java the workload of the program can be divided into parallel and serial phases parallel phases meaning that highly parallelizable work is being performed to speed up the program it runs for hoursdays i create a number of threads equal to the number of cpu cores on the machine i am using typically 4 or 8 and divide the work between them i then start these threads and join them before proceeding to a serial phaseso far so good whats bothering me is that the cpu utilization and speedup of the parallel phases is nowhere near the theoretical maximum eg if i have 4 cores i expect to see somewhere between 350400 utilization as reported by top but instead it bounces around between 180 and about 310 using only a single thread i get 100 cpu utilizationthe only reasons i know of for threads not to run at full speed are blocking due to io blocking due to synchronizationno io whatsoever is going on in my parallel threads nor any synchronization the only data structures shared by the threads are readonly and are either basic types or nonconcurrent collections so i am looking for other explanations one possibility would be that several threads are repeatedly blocking for garbage collection but that would only seem to make sense in a situation with memory pressure and i am allocating well above the required maximum heap space any suggestions would be appreciatedupdate just in case anyone is curious after some more investigation i tweaked the code for general performance and am seeing better utilization even though nothing i changed has to do with synchronization however some of the changes should have resulted in fewer new heap allocations in particular i got rid of some use of iterators and termporary boxed numbers the cern colt library for highperformance java computing was useful here it provides collections like intarraylist doublearraylist etc for basic types so i think garbage collection was probably the culprit,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1275,4679,how to design a simple c object factory in my application there are 1020 classes that are instantiated once heres an exampleclass someothermanagerclass somemanagerclass public somemanagerclasomeothermanager virtual void somemethod1 virtual void somemethod2instances of the classes are contained in one objectclass themanager public virtual somemanagerclass somemanagerclass const virtual someothermanager someothermanager const more objects up to 1020 currently themanager uses the new operator in order to create objects my intention is to be able to replace using plugins the somemanagerclass or any other class implementation with another one in order to replace the implementation 2 steps are neededdefine a class derivedsomemanagerclass which inherits somemanagerclass plugincreate the new class derivedsomemanagerclass instead of the default somemanagerclass applicationi guess i need some kind of object factory but it should be fairly simple since there is always only one type to create the default implementation or the user implementationany idea about how to design a simple factory like i just described consider the fact that there might be more classes in the future so it should be easy to extend i do not care if it happens more than onceedit please note that there are more than two objects that are contained in themanager,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,4681,best practice for designing user roles and permission system i need to add user roles and permission system into my web application built using phpmysql i want to have this functionality one root user can create subroots groups rules and normal users all privileges subroots can create only rules permissions and users for hisher own group no groupsa user can access either content created by him or his group based on the permission assigned to him by group rooti need the system to be flexible enough so that new roles and permissions are assigned to contenti have a users table storing group key along with other information currently i am using two feilds in each content table ie createdby and createdbygroup and using that as the point whether a certain user has permissions but its not flexible enough because for every new content i have to go throug all data updates and permission updates please help me by thiscussing your best practices for schema design,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1277,4683,any easy rest tutorials for java every tutorial or explanation of rest just goes too complicated too quickly the learning curve rises so fast after the initial explanation of crud and the supposed simplicity over soap why cannot people write decent tutorials anymorei am looking at restlet and its not the best there are things missing in the tutorial and the languagegrammar is a bit confusing and unclear it has took me hours to untangle their first steps tutorial with the help of another java programmerrestlet tutorial commentsoverall i am not sure exactly who the tutorial was aimed at because there is a fair degree of assumed knowledge all round so coming into rest and restlet framework cold leaves you with a lot of catchup work to do and rereading paragraphs over and over againwe had difficulty working out that the jars had to be in copied into the correct lib folder problems with webxml creating a http status 500 error the server encountered an internal error that prevented it from fulfilling this request the tutorial says create a new servlet web application as usual add a comfirststepsservlet package and put the resource and application classes inthis means that your fully qualified name for your class firststepsapplication is comfirststepsservletfirststepsapplication so we had to alter webxml to refer to the correct class egoriginalparamvalue firststepsservletfirststepsapplicationparamvalueshould beparamvalue comfirststepsservletfirststepsapplicationparamvalueconclusioni was under the impression that the concepts of rest were supposed to be much simpler than soap but it seems just as bad if not more complicated do not get it at all grany good links much appreciated,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1278,4690,mysql how to show processlist only with current users processes is there a way in mysql 5 to show only the current users processesqueriesthe user has the process privilege therefore show processlist thisplays running processes of all users according to the documentation show processlist does not allow any kind of where syntax nor did i manage to make it into a subqueryof course i could simply send the query eg in a php script and go through the results in a loop thiscarding everything that is not mine but it seems rather inefficient changing the user privileges is not feasibleare there any other ways thanks in advance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1279,4695,opening a folder in explorer and selecting a file i am trying to open a folder in explorer with a file selectedthe following code produces a file not found exception systemdiagnosticsprocestart explorerexe select listview1selecteditems0subitems1text listview1selecteditems0texthow can i get this command to execute in c,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,4698,are goto and destructors compatible this code leads to undefined behaviorvoid some func goto undefined t x t undefined the constructor is not called but what about this code will the destructor of x be called i think it will be but i want to be sure void some func t x t goto out out,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,4702,in c what is the recommended way of passing data between 2 threads i have my main gui thread and a second thread running inside it is own applicationcontext to keep it alive even when there is no work to be done i want to call a method on my 2nd thread from my gui thread but if i just call threadmethod it seems to be running on my main gui thread and causes my gui to become unresponsive what is the best way to call methods on different threadsupdatewhat i am really looking to do here is communicate between 2 threads not communicate with a gui the gui just happens to be one of the threads that will need to communicate with my 2nd threadupdate 2ok i must really be missing something i created an event and a delegate and had my worker thread subscribe to the event but when i call invokemyevent from my gui thread the work that the worker thread does ends up being on the gui thread and hangs the gui thread until it is done processing is what i am trying to do even possible without polling on a static object,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,4703,linq with foxpro is there a reasonable way to access foxpro databases using linq,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,4711,porting vbnet winforms application to c are there any good resources for porting a vbnet winforms application to c i am sure there are is software that just translates the code but i am looking to refactor the code at the same time keeping it in its current form is problematic since it uses some of the bad design practices that vbnet allows and would further complicate future maintanence has anyone here gone through that process and how did you go about doing it did you use a translaterefactor approach did you just use the end product to recreate functionality without looking at the current codebase for most of it what would you collectively recommendupdateas i was telling grauenwolf keeping it in its current language presents the following issuesnot being able to readily add features vbnet is not a language i am rock solid in i do appreciate the irony of learning the language to port it over but future maintenance will need to account for someone who does not know vbnetthe rest of the application has been ported to c a long time ago in fact all features that wed like to add depend on decoupling the app right now it is very tightly coupled my choices are to either refactor it in a language i am not too familiar with or to refactor it in a language i understand to anyone who voted the question down i am not really sure why you did the concern is not whether i should leave it in vbnet the concern is what is the future cost of not porting it over now if i am going to spare great expense in fixing it why not go the extra step and make it maintainable for a future programmerauthors note i had not looked at this question in ages there was a recent response so i moved my answer into the question and deleted the answer since it was not really an answer,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,4713,using boostshared ptr in a librarys public interface we have a c library that we provide to several different clients recently we made the switch from using raw pointers in the public interface to using boostsharedptr instead this has provided an enormous benefit as you might guess in that now the clients no longer have to worry about who needs to delete what and when when we made the switch i believed it was the right thing to do but it bothered me that we had to include something from a thirdparty library in our public interface generally you avoid that kind of thing if you can i rationalized it that boost was practically part of the c language now and our use case requires that both the client code and the library hold pointers to the objects however recently one of our clients has asked us if we could switch to using a neutral smart pointer class in the interface because our library is essentially forcing them to a particular version of boost a point which i certainly understand and appreciate so now i am wondering what the best course of action might be i have thought about it a little bit and wondered about creating a simple smart pointer class that simply held a real boost smart pointer but then the clients would probably immediately stuff one of those into their flavor of boostsharedptr and then wed be three shared pointers deep which might be a problem or it might not anyway i would love to hear some opinions from the community about the best way to solve this problemedit i originally said transfer of ownership but i should have specified that code on both sides of the api boundary need to hold a pointer to the object,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,4718,is net mvc must learn technology is it here to stay or is this something just pushed out quickly as a me too offering in response to the rails communityis it necessary to go through the learning curve and will the framework move to only working this way without the page behind modelif so wheres the best place to pick up mvc essentials for net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1287,4719,how do you detect that monkey patching has occurred in ruby how do you check that monkey patching has been done to a specific class in ruby if that is possible is it also possible to get the previous implementations of the attribute that is been patched,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1288,4721,collision detection between two images in java i have two characters thisplayed in a game i am writing the player and the enemy defined as suchpublic void playergraphics g gdrawimageplimg x y thispublic void enemygraphics g gdrawimageenemy 200 200 thisthen called withplayergenemygi am able to move player around with the keyboard but i am at a loss when trying to detect a collision between the two a lot of people have said to use rectangles but being a beginner i cannot see how i would link this into my existing code can anyone offer some advice for me,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1289,4726,thiscarding the output of a function that needs an output iterator suppose therea s a template function in c that does some useful work but also outputs a sequence of values via an output iterator now suppose that that sequence of values sometimes is interesting but at others is not useful is there a readytouse iterator class in the stl that can be instantiated and passed to the function and will ignore any values the function tries to assign to the output iterator to put in another way send all data to devnull,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,4735,explicit script end tag always converted to selfclosing i am using xslt to transform xml to an aspx file in the xslt i have a script tag to include a jqueryjs file to get it to work with ie the script tag must have an explicit closing tag for some reason this does not work with xslt belowxml version10 encodingutf8xslstylesheet version10 xmlns xmlnsxsl xmlnsmsxslurnschemasmicrosoftcomxslt excluderesultprefixesmsxsl xmlnsaspremove xsloutput methodhtml xsltemplate match html xmlns head titletesttitle script typetextjavascript srcjquery126jsscriptbut if i change the script tag as shown below it works script typetextjavascript srcjquery126js cdata scripti thought that the xsloutput methodhtml would do the trick but it does not seem to workjonas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1292,4744,javascript marquee to replace tags i am hopeless at javascript this is what i havescript typetextjavascript function beginrefresh set the id of the target object var marquee documentgetelementbyidmarquee text ifmarqueescroleft marqueescrollwidth parseintmarqueestylewidth marqueescroleft 0 marqueescroleft 1 set the delay ms bigger delay slower movement settimeoutbeginrefresh 10 scriptit scrolls to the left but i need it to repeat relatively seamlessly at the moment it just jumps back to the beginning it might not be possible the way i have done it if not anyone have a better method,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1294,4748,create an array of the last 30 days using php i am trying to create an array starting with today and going back the last 30 days with php and i am having trouble i can estimate but i donat know a good way of doing it and taking into account the number of days in the previous month etc does anyone have a good solution i canat get close but i need to make sure it is 100 accurate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1295,4751,avoiding a javascript race condition heres the scenariomy users are presented a grid basically a stripped down version of a spreadsheet there are textboxes in each row in the grid when they change a value in a textbox i am performing validation on their input updating the collection that is driving the grid and redrawing the subtotals on the page this is all handled by the onchange event of each textboxwhen they click the save button i am using the buttons onclick event to perform some final validation on the amounts and then send their entire input to a web service saving itat least that is what happens if they tab through the form to the submit buttonthe problem is if they enter a value then immediately click the save button saveform starts executing before userinputchanged completes a race condition my code does not use settimeout but i am using it to simulate the sluggish userinputchanged validation code snip script var amount null var currentcontrol null function userinputchangedcontrol currentcontrol control use settimeout to simulate slow validation code production code does not use settimeout settimeoutvalidateamount 100 function saveform call web service to save value documentgetelementbyidsavedamountinnerhtml amount function validateamount various validationey functions here amount currentcontrolvalue save value to collection documentgetelementbyidsubtotalinnerhtml amount update subtotals script snip amount input typetext iduserinputvalue onchangeuserinputchangedthis br subtotal span idsubtotalspan br input typebutton onclicksaveform valuesave br br saved amount span idsavedamountspan snip i do not think i can speed up the validation code it is pretty lightweight but apparently slow enough that code tries to call the web service before the validation is completeon my machine 95ms is the magic number between whether the validation code executes before the save code begins this may be higher or lower depending on the users computer speed does anyone have any ideas how to handle this condition a coworker suggested using a semaphore while the validation code is running and a busy loop in the save code to wait until the semaphore unlocks but i would like to avoid using any sort of busy loop in my code,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1296,4752,suggest a good php wiki engine i am looking for a small wiki engine that is easy to embed into an existing php application or perhaps a set of libraries to handle all the typical wiki functionscurrently i am using erfurtwiki but it is starting to show its age it has not been updated since 2005 and several of the pages on sourceforge appear to have been hackedi will be including it with a gplv2 application so a gpl compatible license is importanteditto update mostly i am just looking for text formattingparser functionality i want to deal with the storage security rev history etc on my own,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1297,4758,how do i find the type of the object instance of the caller of the current function currently i have the function createlog for creating a a log4net log with name after the constructing instances class typically used as inclass messagereceiver protected ilog log utilcreatelog if we remove lots of error handling the implementation boils down toedit please read the longer version of createlog further on in this postpublic ilog createlog systemdiagnosticsstackframe stackframe new systemdiagnosticsstackframe1 systemreflectionmethodbase method stackframegetmethod return createlogwithnamemethoddeclaringtypefullnameproblem is that if we inheirit messagereceiver into sub classes the log will still take its name from messagereceiver since this is the declaring class of the method constructor which calls createlogclass imreceiver messagereceiver class emailreceiver messagereceiver instances of both these classes would get logs with name messagereceiver while i would like them to be given names imreceiver and emailreceiveri know this can easily be done and is done by passing a reference to the object in creation when calling createlog since the gettype method on object does what i wantthere are some minor reasons to prefer not adding the parameter and personally i feel thisturbed by not finding a solution with no extra argumentis there anyone who can show me how to implement a zero argument createlog that gets the name from the subclass and not the declaring classeditthe createlog function does more than mentioned above the reason for having one log per instance is to be able to differ between different instances in the logfile this is enforced by the createlogcreatelogwithname pairexpanding on the functionality of createlog to motivate its existencepublic ilog createlog systemdiagnosticsstackframe stackframe new systemdiagnosticsstackframe1 systemreflectionmethodbase method stackframegetmethod type type methoddeclaringtype if methodisstatic return createlogwithnametypefullname else return createlogwithnametypefullname getandinstancecountfortype also i prefer writing ilog log utilcreatelog rather than copying in some long cryptic line from an other file whenever i write a new class i am aware that the reflection used in utilcreatelog is not guaranteed to work though is systemreflectionmethodbasegetcurrentmethod guaranteed to work,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,4770,yet another divs vs tables issue forms metanote i was browsing the question page getting really tired of divs vs tables when to use tables vs divs are divs better than tables tables versus css and all the questions that ask the same thing omg people but i would like to see all the ways people tackle the translation of the canonical example of why you should give up and use tablestable tr td name td td input td tr tr td social security number td td input td trtable question how to best semantically simply robustly fluidly portably implement the above without tables for starters i guess a naive implementation uses a fixed column width for the first column but that can have iffy results for dynamically generated content including strengthsweaknesses of your approach in the answer would be niceps another one i wonder about a lot is vertical centering but the hack for that is covered pretty well at jakpsatwebczedit scunlife brings up a good example of why i did not think out the problem that carefully tables can align multiple columns simultaneously the question still stands i would like to see different css techniques used for alignmentlayout although solutions that can handle his more involved example definitely are preferred,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1301,4776,does javascript fire an event for unhandleduncaught exceptions i am looking to log unhandled javascript exceptions is there an event that fires when an exception is not caught i am looking to catch the exceptions before they cause javascript errors in the browser but i would rather not run my entire application inside of a trycatch any help would be appreciated thanksupdate tvanfosson pointed out onerror as a possibility it is not part of a spec and is only available in ie or gecko based browsersfor more information pgpa386lpgpa386dqsafarionerrorjavascriptsourcewebotsgqagbpunjgsigibctoqs0ah eazsbwlga9v5flyoppa387m1onerror support table mozillas documentation webkit bug report bugcgiid8519,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1302,4779,looking for an example of using lucenenet with aspnet how do you implement the search capabilities of lucenenet in aspnet if possible please include links or example code,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,4783,mysql how to use index in where x in i am using this query to get all employees of clients with name starting with lowercase aselect from employees where client id in select id from clients where name like acolumn employeesclient id is an int with index client id index id the subquery should imho return a list of ids which is then used in the where clausewhen i explain the query the primary query uses no indexes typeall but when i explain a list taken from the subquery eg select where client id in 121184501 the explain switches to typerange and this query gets faster by 50how can i make the query use the index for the data returned by subquery or is there a more efficient way of retrieving this data retrieving the idlist to application server joining it and sending a second query is even more expensive herethanks in advance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1305,4808,how to use libapt or libept in debianlike system to list packages and get their infos somebody used libapt or libept to list packages and get informations about package in a debianlike systemlibapt is not welldocumented at all and i have found few examples and tutorials about libept can someone explain me best methods toget a list of every packages in the aptsystemget informations about single packages like name version dependences description etcget list of files installed by a single packagework directly with apt internal files is quite simple but i want to use a library to respect apt specifications,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
